name,faction,parent,branch,gen,no_hotkey
CONTROLBAR:ToggleNandorWeaponsSword,lothlorien,CONTROLBAR:ConstructNandorBlademasterHorde,basic,2,FALSE
CONTROLBAR:NandorUnscathed,lothlorien,CONTROLBAR:ConstructNandorBlademasterHorde,basic,2,FALSE
CONTROLBAR:NandorTreasure,lothlorien,CONTROLBAR:ConstructNandorBlademasterHorde,basic,2,FALSE
CONTROLBAR:StatueOfAmroth,lothlorien,CONTROLBAR:ConstructElvenHiddenSanctum,basic,1,FALSE
CONTROLBAR:PurchaseUpgradeHiddenSenctumLevel2,lothlorien,CONTROLBAR:ConstructElvenHiddenSanctum,basic,1,FALSE
CONTROLBAR:PurchaseUpgradeHiddenSenctumLevel3,lothlorien,CONTROLBAR:ConstructElvenHiddenSanctum,basic,1,FALSE
CONTROLBAR:ConstructEntMoot,lothlorien,,basic,0,FALSE
CONTROLBAR:ConstructEnt,lothlorien,CONTROLBAR:ConstructEntMoot,basic,1,FALSE
CONTROLBAR:KickAndPunch,lothlorien,CONTROLBAR:ConstructEnt,basic,2,FALSE
CONTROLBAR:ThrowRocks,lothlorien,CONTROLBAR:ConstructEnt,basic,2,FALSE
CONTROLBAR:ToggleTrebWeapon,lothlorien,CONTROLBAR:ConstructEnt,basic,2,FALSE
CONTROLBAR:StopBombard,lothlorien,CONTROLBAR:ConstructEnt,basic,2,FALSE
CONTROLBAR:ConstructTreebeard,lothlorien,CONTROLBAR:ConstructEntMoot,basic,1,FALSE
CONTROLBAR:ConstructEnt,lothlorien,CONTROLBAR:ConstructTreebeard,basic,2,FALSE
CONTROLBAR:KickAndPunch,lothlorien,CONTROLBAR:ConstructTreebeard,basic,2,FALSE
CONTROLBAR:ThrowRocks,lothlorien,CONTROLBAR:ConstructTreebeard,basic,2,FALSE
CONTROLBAR:ToggleTrebWeapon,lothlorien,CONTROLBAR:ConstructTreebeard,basic,2,FALSE
CONTROLBAR:TreebeardRoar,lothlorien,CONTROLBAR:ConstructTreebeard,basic,2,FALSE
CONTROLBAR:TransportExitTreebeard,lothlorien,CONTROLBAR:ConstructTreebeard,basic,2,FALSE
CONTROLBAR:ConstructElvenBattleTower,lothlorien,,basic,0,FALSE
CONTROLBAR:UpgradeTalanHiddenVolley,lothlorien,CONTROLBAR:ConstructElvenBattleTower,basic,1,FALSE
CONTROLBAR:TalanHiddenVolley,lothlorien,CONTROLBAR:ConstructElvenBattleTower,basic,1,FALSE
CONTROLBAR:UpgradeTalanTenebrousBoughs,lothlorien,CONTROLBAR:ConstructElvenBattleTower,basic,1,FALSE
CONTROLBAR:UpgradeTalanMarchwardenGarrison,lothlorien,CONTROLBAR:ConstructElvenBattleTower,basic,1,FALSE
CONTROLBAR:TalanSummonMarchwardenGarrison,lothlorien,CONTROLBAR:ConstructElvenBattleTower,basic,1,FALSE
CONTROLBAR:UpgradeTalanNiphredilBloom,lothlorien,CONTROLBAR:ConstructElvenBattleTower,basic,1,FALSE
CONTROLBAR:UpgradeTalanStatue,lothlorien,CONTROLBAR:ConstructElvenBattleTower,basic,1,FALSE
CONTROLBAR:ConstructGaladrielsWell,lothlorien,,basic,0,FALSE
CONTROLBAR:ThingsthatAre,lothlorien,CONTROLBAR:ConstructGaladrielsWell,basic,1,FALSE
CONTROLBAR:ThingsthatWere,lothlorien,CONTROLBAR:ConstructGaladrielsWell,basic,1,FALSE
CONTROLBAR:ConstructGrandHarvestUpgradeLorien,lothlorien,CONTROLBAR:ConstructGaladrielsWell,basic,1,FALSE
CONTROLBAR:ConstructElvenWallHub,lothlorien,,basic,0,FALSE
CONTROLBAR:Command_ElvenCastleWallHub_BeginWallSpan,lothlorien,CONTROLBAR:ConstructElvenWallHub,basic,1,FALSE
CONTROLBAR:Command_ElvenWallUpgradeToHub,lothlorien,CONTROLBAR:Command_ElvenCastleWallHub_BeginWallSpan,basic,2,FALSE
CONTROLBAR:Command_LorienWallUpgradeToPosternGate,lothlorien,CONTROLBAR:Command_ElvenCastleWallHub_BeginWallSpan,basic,2,FALSE
CONTROLBAR:ConstructElvenFortress,lothlorien,,basic,0,FALSE
CONTROLBAR:ConstructLorilinde,lothlorien,CONTROLBAR:ConstructElvenFortress,basic,1,FALSE
CONTROLBAR:Stop,lothlorien,CONTROLBAR:ConstructLorilinde,basic,2,FALSE
CONTROLBAR:PorterExtinguishFire,lothlorien,CONTROLBAR:ConstructLorilinde,basic,2,FALSE
CONTROLBAR:SelectRevivablesElvenFortress,lothlorien,CONTROLBAR:ConstructElvenFortress,basic,1,FALSE
CONTROLBAR:ElvenOrophinHotkey,lothlorien,CONTROLBAR:SelectRevivablesElvenFortress,basic,2,FALSE
CONTROLBAR:OrophinBladeMaster,lothlorien,CONTROLBAR:ElvenOrophinHotkey,basic,3,FALSE
CONTROLBAR:OrophinGloriousCharge,lothlorien,CONTROLBAR:ElvenOrophinHotkey,basic,3,FALSE
CONTROLBAR:OrophinBorderGuardsJudgement,lothlorien,CONTROLBAR:ElvenOrophinHotkey,basic,3,FALSE
CONTROLBAR:ElvenRumilHotkey,lothlorien,CONTROLBAR:SelectRevivablesElvenFortress,basic,2,FALSE
CONTROLBAR:RumilWoundingArrow,lothlorien,CONTROLBAR:ElvenRumilHotkey,basic,3,FALSE
CONTROLBAR:RumilSummon,lothlorien,CONTROLBAR:ElvenRumilHotkey,basic,3,FALSE
CONTROLBAR:ElvenIdrialHotkey,lothlorien,CONTROLBAR:SelectRevivablesElvenFortress,basic,2,FALSE
CONTROLBAR:Fluidstrike,lothlorien,CONTROLBAR:ElvenIdrialHotkey,basic,3,FALSE
CONTROLBAR:CleanseShadow,lothlorien,CONTROLBAR:ElvenIdrialHotkey,basic,3,FALSE
CONTROLBAR:GiftofGaladriel,lothlorien,CONTROLBAR:ElvenIdrialHotkey,basic,3,FALSE
CONTROLBAR:ElvenHaldirHotkey,lothlorien,CONTROLBAR:SelectRevivablesElvenFortress,basic,2,FALSE
CONTROLBAR:HaldirLeadership,lothlorien,CONTROLBAR:ElvenHaldirHotkey,basic,3,FALSE
CONTROLBAR:ToggleHaldirWeaponsLorien,lothlorien,CONTROLBAR:ElvenHaldirHotkey,basic,3,FALSE
CONTROLBAR:HaldirTeleport,lothlorien,CONTROLBAR:ElvenHaldirHotkey,basic,3,FALSE
CONTROLBAR:HaldirLastStand,lothlorien,CONTROLBAR:ElvenHaldirHotkey,basic,3,FALSE
CONTROLBAR:ElvenLorienCelebornHotKey,lothlorien,CONTROLBAR:SelectRevivablesElvenFortress,basic,2,FALSE
CONTROLBAR:CelebornLeadership,lothlorien,CONTROLBAR:ElvenLorienCelebornHotKey,basic,3,FALSE
CONTROLBAR:SilverHost,lothlorien,CONTROLBAR:ElvenLorienCelebornHotKey,basic,3,FALSE
CONTROLBAR:SpecialPowerCelebornCunning,lothlorien,CONTROLBAR:ElvenLorienCelebornHotKey,basic,3,FALSE
CONTROLBAR:CelebornWise,lothlorien,CONTROLBAR:ElvenLorienCelebornHotKey,basic,3,FALSE
CONTROLBAR:ElvenGaladrielHotkey,lothlorien,CONTROLBAR:SelectRevivablesElvenFortress,basic,2,FALSE
CONTROLBAR:GaladrielForesight,lothlorien,CONTROLBAR:ElvenGaladrielHotkey,basic,3,FALSE
CONTROLBAR:GaladrielFear,lothlorien,CONTROLBAR:ElvenGaladrielHotkey,basic,3,FALSE
CONTROLBAR:SpecialPowerGaladrielNenya,lothlorien,CONTROLBAR:ElvenGaladrielHotkey,basic,3,FALSE
CONTROLBAR:GaladrielStormQueen,lothlorien,CONTROLBAR:ElvenGaladrielHotkey,basic,3,FALSE
CONTROLBAR:RadialBack,lothlorien,CONTROLBAR:SelectRevivablesElvenFortress,basic,2,FALSE
CONTROLBAR:SelectUpgradesElvenFortress,lothlorien,CONTROLBAR:ConstructElvenFortress,basic,1,FALSE
CONTROLBAR:PurchaseUpgradeLothlorienFortressBanners,lothlorien,CONTROLBAR:SelectUpgradesElvenFortress,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeElvenFortressBlessedMist,lothlorien,CONTROLBAR:SelectUpgradesElvenFortress,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeElvenFortressMysticFountains,lothlorien,CONTROLBAR:SelectUpgradesElvenFortress,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeElvenFortressCrystalMoat,lothlorien,CONTROLBAR:SelectUpgradesElvenFortress,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeElvenFortressFlamingMunitions,lothlorien,CONTROLBAR:SelectUpgradesElvenFortress,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeElvenFortressEncasingVines,lothlorien,CONTROLBAR:SelectUpgradesElvenFortress,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeElvenFortressEarendilLorien,lothlorien,CONTROLBAR:SelectUpgradesElvenFortress,basic,2,FALSE
CONTROLBAR:RadialBack,lothlorien,CONTROLBAR:SelectUpgradesElvenFortress,basic,2,FALSE
CONTROLBAR:BorderPatrol,lothlorien,CONTROLBAR:ConstructElvenFortress,basic,1,FALSE
CONTROLBAR:EarendilVision,lothlorien,CONTROLBAR:ConstructElvenFortress,basic,1,FALSE
OBJECT:ElvenBuildingFoundation,lothlorien,CONTROLBAR:ConstructElvenFortress,basic,1,TRUE
CONTROLBAR:ConstructElvenWatchtowerExpansion,lothlorien,OBJECT:ElvenBuildingFoundation,basic,2,FALSE
CONTROLBAR:ConstructElvenAxeElfGarrisonExpansion,lothlorien,OBJECT:ElvenBuildingFoundation,basic,2,FALSE
CONTROLBAR:PurchaseForthAxeElves,lothlorien,CONTROLBAR:ConstructElvenAxeElfGarrisonExpansion,basic,3,FALSE
CONTROLBAR:ForthAxeElves,lothlorien,CONTROLBAR:ConstructElvenAxeElfGarrisonExpansion,basic,3,FALSE
OBJECT:NimrodelStatue,lothlorien,,power,0,TRUE
CONTROLBAR:NimrodelRebuild,lothlorien,OBJECT:NimrodelStatue,power,1,FALSE
OBJECT:ElvenHuorn,lothlorien,,power,0,TRUE
CONTROLBAR:HuornRoots,lothlorien,OBJECT:ElvenHuorn,power,1,FALSE
CONTROLBAR:ConstructWildMineShaft,misty mountains,,basic,0,FALSE
CONTROLBAR:EvacuateAll,misty mountains,CONTROLBAR:ConstructWildMineShaft,basic,1,FALSE
CONTROLBAR:ConstructWildLumberMill,misty mountains,,basic,0,FALSE
CONTROLBAR:BuildWildWorker,misty mountains,CONTROLBAR:ConstructWildLumberMill,basic,1,FALSE
CONTROLBAR:GoHarvest,misty mountains,CONTROLBAR:BuildWildWorker,basic,2,FALSE
CONTROLBAR:ConstructWildTreasureTrove,misty mountains,,basic,0,FALSE
CONTROLBAR:PurchaseTechnologyWildBasicTraining,misty mountains,CONTROLBAR:ConstructWildTreasureTrove,basic,1,FALSE
CONTROLBAR:PurchaseTechnologyWildFireArrows,misty mountains,CONTROLBAR:ConstructWildTreasureTrove,basic,1,FALSE
CONTROLBAR:PurchaseTechnologyWildForgedBlades,misty mountains,CONTROLBAR:ConstructWildTreasureTrove,basic,1,FALSE
CONTROLBAR:PurchaseTechnologyWildHeavyArmor,misty mountains,CONTROLBAR:ConstructWildTreasureTrove,basic,1,FALSE
CONTROLBAR:ConstructWildMountainLodge,misty mountains,,basic,0,FALSE
CONTROLBAR:ConstructWildMountainOrcSwordHorde,misty mountains,CONTROLBAR:ConstructWildMountainLodge,basic,1,FALSE
CONTROLBAR:PurchaseUpgradeWildHeavyArmor,misty mountains,CONTROLBAR:ConstructWildMountainOrcSwordHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWildForgedBlade,misty mountains,CONTROLBAR:ConstructWildMountainOrcSwordHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWildBasicTraining,misty mountains,CONTROLBAR:ConstructWildMountainOrcSwordHorde,basic,2,FALSE
CONTROLBAR:ConstructWildMountainOrcBruteHorde,misty mountains,CONTROLBAR:ConstructWildMountainLodge,basic,1,FALSE
CONTROLBAR:TogglePorcupineFormation,misty mountains,CONTROLBAR:ConstructWildMountainOrcBruteHorde,basic,2,FALSE
CONTROLBAR:ToggleLineFormation,misty mountains,CONTROLBAR:ConstructWildMountainOrcBruteHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWildHeavyArmor,misty mountains,CONTROLBAR:ConstructWildMountainOrcBruteHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWildForgedBlade,misty mountains,CONTROLBAR:ConstructWildMountainOrcBruteHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWildBasicTraining,misty mountains,CONTROLBAR:ConstructWildMountainOrcBruteHorde,basic,2,FALSE
CONTROLBAR:UpgradeWildLodgeLevel2,misty mountains,CONTROLBAR:ConstructWildMountainLodge,basic,1,FALSE
CONTROLBAR:ConstructWildMountainOrcScoutHorde,misty mountains,CONTROLBAR:ConstructWildMountainLodge,basic,1,FALSE
CONTROLBAR:ArcherBarrage,misty mountains,CONTROLBAR:ConstructWildMountainOrcScoutHorde,basic,2,FALSE
CONTROLBAR:MountainOrcScoutBarbedArrows,misty mountains,CONTROLBAR:ConstructWildMountainOrcScoutHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWildHeavyArmor,misty mountains,CONTROLBAR:ConstructWildMountainOrcScoutHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWildFireArrows,misty mountains,CONTROLBAR:ConstructWildMountainOrcScoutHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWildBasicTraining,misty mountains,CONTROLBAR:ConstructWildMountainOrcScoutHorde,basic,2,FALSE
CONTROLBAR:UpgradeWildLodgeLevel3,misty mountains,CONTROLBAR:ConstructWildMountainLodge,basic,1,FALSE
CONTROLBAR:ConstructWildGundabadBerserkerHorde,misty mountains,CONTROLBAR:ConstructWildMountainLodge,basic,1,FALSE
CONTROLBAR:ToggleSpearWallFormation,misty mountains,CONTROLBAR:ConstructWildGundabadBerserkerHorde,basic,2,FALSE
CONTROLBAR:ToggleLineFormation,misty mountains,CONTROLBAR:ConstructWildGundabadBerserkerHorde,basic,2,FALSE
CONTROLBAR:FellDetermination,misty mountains,CONTROLBAR:ConstructWildGundabadBerserkerHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWildForgedBlade,misty mountains,CONTROLBAR:ConstructWildGundabadBerserkerHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWildBasicTraining,misty mountains,CONTROLBAR:ConstructWildGundabadBerserkerHorde,basic,2,FALSE
CONTROLBAR:ConstructWildBodyGuardHorde,misty mountains,CONTROLBAR:ConstructWildMountainLodge,basic,1,FALSE
CONTROLBAR:BodyguardBoom,misty mountains,CONTROLBAR:ConstructWildBodyGuardHorde,basic,2,FALSE
CONTROLBAR:BodyguardDeathWish,misty mountains,CONTROLBAR:ConstructWildBodyGuardHorde,basic,2,FALSE
CONTROLBAR:ConstructWildGoblinCave,misty mountains,,basic,0,FALSE
CONTROLBAR:ConstructGoblinFighterHorde,misty mountains,CONTROLBAR:ConstructWildGoblinCave,basic,1,FALSE
CONTROLBAR:SpecialAbilityGoblinFighterPoisonedBlades,misty mountains,CONTROLBAR:ConstructGoblinFighterHorde,basic,2,FALSE
CONTROLBAR:ConstructGoblinArcherHorde,misty mountains,CONTROLBAR:ConstructWildGoblinCave,basic,1,FALSE
CONTROLBAR:ArcherBarrage,misty mountains,CONTROLBAR:ConstructGoblinArcherHorde,basic,2,FALSE
CONTROLBAR:PoisonArrows,misty mountains,CONTROLBAR:ConstructGoblinArcherHorde,basic,2,FALSE
CONTROLBAR:ConstructWildCaveLevel2Upgrade,misty mountains,CONTROLBAR:ConstructWildGoblinCave,basic,1,FALSE
CONTROLBAR:ConstructWildCaveLevel3Upgrade,misty mountains,CONTROLBAR:ConstructWildGoblinCave,basic,1,FALSE
CONTROLBAR:ConstructWildWildSpiderPit,misty mountains,,basic,0,FALSE
CONTROLBAR:ConstructIsengardWargPack,misty mountains,CONTROLBAR:ConstructWildWildSpiderPit,basic,1,FALSE
CONTROLBAR:WargRiderHowl,misty mountains,CONTROLBAR:ConstructIsengardWargPack,basic,2,FALSE
CONTROLBAR:ConstructWildSpiderPitLevel2Upgrade,misty mountains,CONTROLBAR:ConstructWildWildSpiderPit,basic,1,FALSE
CONTROLBAR:ConstructWildWargRider,misty mountains,CONTROLBAR:ConstructWildWildSpiderPit,basic,1,FALSE
CONTROLBAR:WargRiderHowl,misty mountains,CONTROLBAR:ConstructWildWargRider,basic,2,FALSE
CONTROLBAR:ConstructWildSpiderPitLevel3Upgrade,misty mountains,CONTROLBAR:ConstructWildWildSpiderPit,basic,1,FALSE
CONTROLBAR:ConstructWildGoblinFissure,misty mountains,,basic,0,FALSE
CONTROLBAR:ConstructGoblinCaveTroll,misty mountains,CONTROLBAR:ConstructWildGoblinFissure,basic,1,FALSE
CONTROLBAR:ThrowRocks,misty mountains,CONTROLBAR:ConstructGoblinCaveTroll,basic,2,FALSE
CONTROLBAR:Trollfindunittothrow,misty mountains,CONTROLBAR:ConstructGoblinCaveTroll,basic,2,FALSE
CONTROLBAR:TrollFindTree,misty mountains,CONTROLBAR:ConstructGoblinCaveTroll,basic,2,FALSE
CONTROLBAR:UpgradeWildFissureLevel2,misty mountains,CONTROLBAR:ConstructWildGoblinFissure,basic,1,FALSE
CONTROLBAR:ConstructAngmarSnowTrollHorde,misty mountains,CONTROLBAR:ConstructWildGoblinFissure,basic,1,FALSE
CONTROLBAR:ArcherBarrage,misty mountains,CONTROLBAR:ConstructAngmarSnowTrollHorde,basic,2,FALSE
CONTROLBAR:KickAndPunchSnow,misty mountains,CONTROLBAR:ConstructAngmarSnowTrollHorde,basic,2,FALSE
CONTROLBAR:ThrowSpears,misty mountains,CONTROLBAR:ConstructAngmarSnowTrollHorde,basic,2,FALSE
CONTROLBAR:TrollishRage,misty mountains,CONTROLBAR:ConstructAngmarSnowTrollHorde,basic,2,FALSE
CONTROLBAR:ConstructWildGiantBat,misty mountains,CONTROLBAR:ConstructWildGoblinFissure,basic,1,FALSE
CONTROLBAR:UpgradeWildFissureLevel3,misty mountains,CONTROLBAR:ConstructWildGoblinFissure,basic,1,FALSE
CONTROLBAR:ConstructWildAttackTroll,misty mountains,CONTROLBAR:ConstructWildGoblinFissure,basic,1,FALSE
CONTROLBAR:ThickSkull,misty mountains,CONTROLBAR:ConstructWildAttackTroll,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeDreadHelmet,misty mountains,CONTROLBAR:ConstructWildAttackTroll,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeSerratedArmor,misty mountains,CONTROLBAR:ConstructWildAttackTroll,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeScytheGauntlets,misty mountains,CONTROLBAR:ConstructWildAttackTroll,basic,2,FALSE
CONTROLBAR:ConstructWildMountainGiant,misty mountains,CONTROLBAR:ConstructWildGoblinFissure,basic,1,FALSE
CONTROLBAR:KickAndPunch,misty mountains,CONTROLBAR:ConstructWildMountainGiant,basic,2,FALSE
CONTROLBAR:ThrowRocks,misty mountains,CONTROLBAR:ConstructWildMountainGiant,basic,2,FALSE
CONTROLBAR:ToggleTrebWeapon,misty mountains,CONTROLBAR:ConstructWildMountainGiant,basic,2,FALSE
CONTROLBAR:StopBombard,misty mountains,CONTROLBAR:ConstructWildMountainGiant,basic,2,FALSE
CONTROLBAR:WildMountainGiantStomp,misty mountains,CONTROLBAR:ConstructWildMountainGiant,basic,2,FALSE
CONTROLBAR:ConstructFireWyrmLair,misty mountains,,basic,0,FALSE
CONTROLBAR:PurchaseWildFireDrake,misty mountains,CONTROLBAR:ConstructFireWyrmLair,basic,1,FALSE
CONTROLBAR:SpecialAbilityFireDrakeInferno,misty mountains,CONTROLBAR:PurchaseWildFireDrake,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeHardenedSkin,misty mountains,CONTROLBAR:PurchaseWildFireDrake,basic,2,FALSE
CONTROLBAR:UpgradeFireWyrmLairLevel2,misty mountains,CONTROLBAR:ConstructFireWyrmLair,basic,1,FALSE
CONTROLBAR:PurchaseTechnologyHardenedSkin,misty mountains,CONTROLBAR:ConstructFireWyrmLair,basic,1,FALSE
CONTROLBAR:PurchaseWildColdDrake,misty mountains,CONTROLBAR:ConstructFireWyrmLair,basic,1,FALSE
CONTROLBAR:ColdDrakeScreech,misty mountains,CONTROLBAR:PurchaseWildColdDrake,basic,2,FALSE
CONTROLBAR:UpgradeFireWyrmLairLevel3,misty mountains,CONTROLBAR:ConstructFireWyrmLair,basic,1,FALSE
CONTROLBAR:ConstructWildSentryTower,misty mountains,,basic,0,FALSE
CONTROLBAR:GarrisonExit,misty mountains,CONTROLBAR:ConstructWildSentryTower,basic,1,FALSE
CONTROLBAR:PurchaseUpgradeSentryTowerFireArrows,misty mountains,CONTROLBAR:ConstructWildSentryTower,basic,1,FALSE
CONTROLBAR:ConstructWildFortress,misty mountains,,basic,0,FALSE
CONTROLBAR:ConstructWildPorter,misty mountains,CONTROLBAR:ConstructWildFortress,basic,1,FALSE
CONTROLBAR:Stop,misty mountains,CONTROLBAR:ConstructWildPorter,basic,2,FALSE
CONTROLBAR:PorterExtinguishFire,misty mountains,CONTROLBAR:ConstructWildPorter,basic,2,FALSE
CONTROLBAR:SelectRevivablesGoblinFortress,misty mountains,CONTROLBAR:ConstructWildFortress,basic,1,FALSE
CONTROLBAR:WildMuzgashHotKey,misty mountains,CONTROLBAR:SelectRevivablesGoblinFortress,basic,2,FALSE
CONTROLBAR:MuzgashPutridBlade,misty mountains,CONTROLBAR:WildMuzgashHotKey,basic,3,FALSE
CONTROLBAR:MuzgashDiscipline,misty mountains,CONTROLBAR:WildMuzgashHotKey,basic,3,FALSE
CONTROLBAR:MuzgashSupremacy,misty mountains,CONTROLBAR:WildMuzgashHotKey,basic,3,FALSE
CONTROLBAR:WildGolfimbulHotkey,misty mountains,CONTROLBAR:SelectRevivablesGoblinFortress,basic,2,FALSE
CONTROLBAR:GolfimbulWargSummon,misty mountains,CONTROLBAR:WildGolfimbulHotkey,basic,3,FALSE
CONTROLBAR:GolfimbulHatred,misty mountains,CONTROLBAR:WildGolfimbulHotkey,basic,3,FALSE
CONTROLBAR:WildUrshakHotkey,misty mountains,CONTROLBAR:SelectRevivablesGoblinFortress,basic,2,FALSE
CONTROLBAR:UrshakShakeFoundation,misty mountains,CONTROLBAR:WildUrshakHotkey,basic,3,FALSE
CONTROLBAR:UrshakSoulFreeze,misty mountains,CONTROLBAR:WildUrshakHotkey,basic,3,FALSE
CONTROLBAR:UrshakWellOfSouls,misty mountains,CONTROLBAR:WildUrshakHotkey,basic,3,FALSE
CONTROLBAR:UrshakIntimidationActive,misty mountains,CONTROLBAR:WildUrshakHotkey,basic,3,FALSE
CONTROLBAR:LugHotkeyNew,misty mountains,CONTROLBAR:SelectRevivablesGoblinFortress,basic,2,FALSE
CONTROLBAR:ToggleLugWeapon,misty mountains,CONTROLBAR:LugHotkeyNew,basic,3,FALSE
CONTROLBAR:AzogHeadhunter,misty mountains,CONTROLBAR:LugHotkeyNew,basic,3,FALSE
CONTROLBAR:GoingDownSwinging,misty mountains,CONTROLBAR:LugHotkeyNew,basic,3,FALSE
CONTROLBAR:LugScorchedEarth,misty mountains,CONTROLBAR:LugHotkeyNew,basic,3,FALSE
CONTROLBAR:WildGreatGoblinHotkey,misty mountains,CONTROLBAR:SelectRevivablesGoblinFortress,basic,2,FALSE
CONTROLBAR:GreatGoblinDemand,misty mountains,CONTROLBAR:WildGreatGoblinHotkey,basic,3,FALSE
CONTROLBAR:ConstructGoblinTownFighterHorde,misty mountains,CONTROLBAR:GreatGoblinDemand,basic,4,FALSE
CONTROLBAR:GreatGoblinLeadership,misty mountains,CONTROLBAR:WildGreatGoblinHotkey,basic,3,FALSE
CONTROLBAR:GreatGoblinSwarm,misty mountains,CONTROLBAR:WildGreatGoblinHotkey,basic,3,FALSE
CONTROLBAR:GreatGoblinAntiquarian,misty mountains,CONTROLBAR:WildGreatGoblinHotkey,basic,3,FALSE
CONTROLBAR:GreatGoblinAbominableSong,misty mountains,CONTROLBAR:WildGreatGoblinHotkey,basic,3,FALSE
CONTROLBAR:BolgHotkeyNew,misty mountains,CONTROLBAR:SelectRevivablesGoblinFortress,basic,2,FALSE
CONTROLBAR:BolgGrowingHatred,misty mountains,CONTROLBAR:BolgHotkeyNew,basic,3,FALSE
CONTROLBAR:BolgRuledByFear,misty mountains,CONTROLBAR:BolgHotkeyNew,basic,3,FALSE
CONTROLBAR:BolgUnpierceableRanks,misty mountains,CONTROLBAR:BolgHotkeyNew,basic,3,FALSE
CONTROLBAR:BolgTerrorOfNorth,misty mountains,CONTROLBAR:BolgHotkeyNew,basic,3,FALSE
CONTROLBAR:SelectUpgradesWildFortress,misty mountains,CONTROLBAR:ConstructWildFortress,basic,1,FALSE
CONTROLBAR:PurchaseUpgradeWildFortressWildAllegiance,misty mountains,CONTROLBAR:SelectUpgradesWildFortress,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWildFortressBatCloud,misty mountains,CONTROLBAR:SelectUpgradesWildFortress,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWildFortressRazorSpines,misty mountains,CONTROLBAR:SelectUpgradesWildFortress,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWildFortressFireArrows,misty mountains,CONTROLBAR:SelectUpgradesWildFortress,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWildFortressNorthernWastes,misty mountains,CONTROLBAR:SelectUpgradesWildFortress,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWildFortressWebCocoon,misty mountains,CONTROLBAR:SelectUpgradesWildFortress,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWildFortressDrumsInTheDeep,misty mountains,CONTROLBAR:SelectUpgradesWildFortress,basic,2,FALSE
CONTROLBAR:WildAllegiance,misty mountains,CONTROLBAR:ConstructWildFortress,basic,1,FALSE
CONTROLBAR:SpecialAbilityDrumsInTheDeep,misty mountains,CONTROLBAR:ConstructWildFortress,basic,1,FALSE
CONTROLBAR:SpecialAbilityGoblinFighterPoisonedBlades,misty mountains,CONTROLBAR:SpecialAbilityDrumsInTheDeep,basic,2,FALSE
CONTROLBAR:SpecialAbilitySummonWyrm,misty mountains,CONTROLBAR:SpecialAbilityDrumsInTheDeep,basic,2,FALSE
OBJECT:WildBuildingFoundation,misty mountains,CONTROLBAR:ConstructWildFortress,basic,1,TRUE
CONTROLBAR:ConstructWildArrowDenExpansion,misty mountains,OBJECT:WildBuildingFoundation,basic,2,FALSE
CONTROLBAR:ConstructWildSpiderHolesExpansion,misty mountains,OBJECT:WildBuildingFoundation,basic,2,FALSE
CONTROLBAR:ConstructWildTrollSentryExpansion,misty mountains,OBJECT:WildBuildingFoundation,basic,2,FALSE
CONTROLBAR:ConstructWildBurrowsExpansion,misty mountains,OBJECT:WildBuildingFoundation,basic,2,FALSE
CONTROLBAR:EvacuateAll,misty mountains,CONTROLBAR:ConstructWildBurrowsExpansion,basic,3,FALSE
OBJECT:AngmarCitadel,misty mountains,,power,0,TRUE
CONTROLBAR:ConstructWildRisenDeadHorde,misty mountains,OBJECT:AngmarCitadel,power,1,FALSE
CONTROLBAR:SpecialAbilityTouchofRuin,misty mountains,CONTROLBAR:ConstructWildRisenDeadHorde,power,2,FALSE
CONTROLBAR:ConstructWhiteWargPack,misty mountains,OBJECT:AngmarCitadel,power,1,FALSE
CONTROLBAR:WargRiderHowl,misty mountains,CONTROLBAR:ConstructWhiteWargPack,power,2,FALSE
OBJECT:Wyrm,misty mountains,,power,0,TRUE
CONTROLBAR:SpecialAbilityWyrmReposition,misty mountains,OBJECT:Wyrm,power,1,FALSE
OBJECT:WerewormHole,misty mountains,CONTROLBAR:SpecialAbilityWyrmReposition,power,2,TRUE
